"","x"
"55.75",14008172.9944374
"55.8",13756376.7222606
"55.85",13312053.6096882
"55.9",13045259.8608129
"55.95",13305905.750577
"56",13255592.4681353
"56.05",13681189.1007027
"56.1",13429508.3642662
"56.15",13546012.8689322
"56.2",13366743.3363913
"56.25",13365043.5712738
"56.3",12528462.4020458
"56.35",12855514.3582496
"56.4",12746651.5384812
"56.45",13220503.374895
"56.5",13398537.7770253
"56.55",13039217.2291249
"56.6",13073268.4735402
"56.65",13092301.4110483
"56.7",12872872.7817379
"56.75",13026213.7314096
"56.8",13155836.562338
"56.85",12673615.3928468
"56.9",12600858.9368559
"56.95",12408222.0367805
"57",12280818.723441
"57.05",12117468.6153822
"57.1",11649506.3933722
"57.15",11652104.7694129
"57.2",11632000.5167459
"57.25",11482450.3769648
"57.3",11338574.6523486
"57.35",11369420.0313337
"57.4",11062036.8933729
"57.45",11128090.7929585
"57.5",11000887.6610126
"57.55",10971659.7931813
"57.6",10744366.5221102
"57.65",10783230.1413347
"57.7",10450613.1356646
"57.75",10451430.6291847
"57.8",10242741.3277679
"57.85",9914324.32251415
"57.9",10144926.0114276
"57.95",9761622.14051628
"58",9981682.20246546
"58.05",9669695.5957037
"58.1",10195783.7652066
"58.15",9688971.24166983
"58.2",9725907.36756633
"58.25",10017458.9903654
"58.3",9674004.62726307
"58.35",9691948.86731166
"58.4",9527280.5046301
"58.45",9522297.65631776
"58.5",9761788.35619995
"58.55",9689376.67519963
"58.6",9791353.03615421
"58.65",9760359.22873016
"58.7",9653598.84953691
"58.75",9704348.89070676
"58.8",9938151.30627499
"58.85",9639060.92418211
"58.9",9555727.94243596
"58.95",10002860.4430202
"59",9842709.41983799
"59.05",10125136.1939146
"59.1",9805945.06451354
"59.15",9825307.91625125
"59.2",9979993.83832514
"59.25",9803698.19073069
"59.3",10236557.9720774
"59.35",11011897.4840289
"59.4",11954289.2851537
"59.45",13287087.5610471
"59.5",15570563.5458871
"59.55",19551828.6950355
"59.6",25818201.1496953
"59.65",36743514.4890208
"59.7",51715701.2897686
"59.75",68067530.2440459
"59.8",92350400.9815827
"59.85",119136887.268645
"59.9",157387855.964401
"59.95",217694983.906818
"60",263699744.419786
"60.05",364030236.199291
"60.1",424809016.301106
"60.15",505212526.261601
"60.2",618767318.208745
"60.25",817553955.605584
"60.3",834335951.57249
"60.35",966930985.300664
"60.4",1105792117.15551
"60.45",1240286042.98241
"60.5",1368105613.645
"60.55",1461978955.92989
"60.6",1567163254.47544
"60.65",1616415719.97906
"60.7",1684196404.72874
"60.75",1754119158.95484
"60.8",1782423100.33384
"60.85",1855184625.20308
"60.9",1858879737.46973
"60.95",1853452045.98493
"61",1795618968.41584
"61.05",1719135978.58863
"61.1",1721481600.71606
"61.15",1723064105.78387
"61.2",1695039580.2975
"61.25",1683080583.18102
"61.3",1609054928.65748
"61.35",1590284081.64854
"61.4",1513339807.18573
"61.45",1424025189.31011
"61.5",1330730448.20329
"61.55",1254789438.05269
"61.6",1196829625.58333
"61.65",1168006060.79746
"61.7",1092781761.84827
"61.75",1019201158.88672
"61.8",1035373825.49197
"61.85",1008249510.068
"61.9",949839322.881762
"61.95",885172463.088995
"62",833882207.532542
"62.05",791905386.974533
"62.1",736042966.76155
"62.15",695532220.715566
"62.2",651499617.489948
"62.25",611521791.023218
"62.3",571004373.699132
"62.35",534230433.369967
"62.4",508654745.493886
"62.45",475745940.67343
"62.5",441492579.487951
"62.55",423453091.921825
"62.6",395463370.758296
"62.65",371743586.734796
"62.7",353454954.590141
"62.75",338763233.03519
"62.8",316643004.678272
"62.85",297595113.603946
"62.9",288643900.527189
"62.95",281507267.550399
"63",255497010.862504
"63.05",260211319.466868
"63.1",226889678.958138
"63.15",233801176.961798
"63.2",231366218.474287
"63.25",219627473.421132
"63.3",211710677.52114
"63.35",202881914.08942
"63.4",192838231.075617
"63.45",187082983.081251
"63.5",196785818.123519
"63.55",186800799.298483
"63.6",177306378.93004
"63.65",168500756.92049
"63.7",162734329.163258
"63.75",160803645.938836
"63.8",153116362.613728
"63.85",144798021.094305
"63.9",127349699.204575
"63.95",136497917.476811
"64",139189130.845912
"64.05",137332120.090818
"64.1",134222009.646302
"64.15",132594211.137266
"64.2",132975900.417838
"64.25",128398588.405007
"64.3",133103448.189142
"64.35",121734859.497151
"64.4",133321934.171509
"64.45",139967618.061124
"64.5",137070141.289917
"64.55",160993531.735488
"64.6",168149559.709221
"64.65",166177254.834239
"64.7",211812598.581346
"64.75",227147962.665102
"64.8",357987537.282288
"64.85",485060039.810116
"64.9",643283303.281834
"64.95",845404861.860821
"65",1011158271.90582
"65.05",1223394788.26401
"65.1",1397760308.72209
"65.15",1622629806.56532
"65.2",1898679752.19041
"65.25",2141673983.21594
"65.3",2341507193.85408
"65.35",2379113414.6541
"65.4",2693272080.99151
"65.45",3100270606.15208
"65.5",2938680899.84109
"65.55",2619007146.96403
"65.6",2382069172.18842
"65.65",2555252050.54555
"65.7",2660530185.2823
"65.75",1813365998.81525
"65.8",1387767315.98035
"65.85",1075434810.68746
"65.9",940353650.420313
"65.95",862303777.544122
"66",894142025.048832
"66.05",813034417.100532
"66.1",703653633.670364
"66.15",715650053.250206
"66.2",627666226.172255
"66.25",571947457.857807
"66.3",537995389.463871
"66.35",514709167.725524
"66.4",475833411.836791
"66.45",456063381.108483
"66.5",427718917.23057
"66.55",403074144.378794
"66.6",381651479.829306
"66.65",365883430.275723
"66.7",347633733.117694
"66.75",337042096.94987
"66.8",321786018.731124
"66.85",314144484.809657
"66.9",305217650.012762
"66.95",295533220.307698
"67",285502464.278109
"67.05",273190395.468177
"67.1",263007409.663993
"67.15",253634139.884468
"67.2",240403781.064529
"67.25",228278393.869907
"67.3",220019217.829851
"67.35",215222294.353195
"67.4",206036295.089663
"67.45",198510696.29214
"67.5",192036544.629911
"67.55",184207218.310329
"67.6",178033781.213092
"67.65",171738401.515703
"67.7",163738519.302644
"67.75",161770231.414115
"67.8",158191018.980955
"67.85",148078221.462305
"67.9",145312743.86641
"67.95",138763474.329315
"68",133126635.554152
"68.05",126818350.795444
"68.1",123646518.068353
"68.15",116883217.842074
"68.2",112741189.361386
"68.25",108323096.387713
"68.3",105021411.089778
"68.35",99100743.7056492
"68.4",93659885.0481373
"68.45",91469035.8077543
"68.5",86872070.7319278
"68.55",82444489.5139966
"68.6",77294046.0439999
"68.65",73255634.1707158
"68.7",70078957.685627
"68.75",67550602.361568
"68.8",57420574.0089165
"68.85",48826537.0457605
"68.9",40826344.6962934
"68.95",33522549.5520193
"69",29328043.2647641
"69.05",26777378.532703
"69.1",26122276.2609905
"69.15",25165887.7552331
"69.2",25018407.5211208
"69.25",24193664.3460198
"69.3",23920483.1837576
"69.35",23714674.0584944
"69.4",24168029.8658229
"69.45",23739749.9216678
"69.5",23022700.9452369
"69.55",23205415.6368851
"69.6",23241727.1187267
"69.65",22783617.9103626
"69.7",22436860.7266014
"69.75",22459375.6442537
"69.8",22751898.9896599
"69.85",22410459.6064548
"69.9",22652283.606486
"69.95",22734107.196195
"70",22792771.6680006
"70.05",22415967.2581521
"70.1",22254497.1242109
"70.15",22288483.5508121
"70.2",21673781.1021843
"70.25",21008580.6578503
"70.3",20927446.8430574
"70.35",20900435.5553791
"70.4",20636340.0134706
"70.45",20025495.2730432
"70.5",19817048.9275323
"70.55",19638286.2278112
"70.6",20092245.1395899
"70.65",19298385.1772591
"70.7",18913932.368719
"70.75",18989748.1548452
"70.8",18969388.5220007
"70.85",18271611.2849184
"70.9",18015456.767099
"70.95",18771179.9902987
"71",18755173.8453678
"71.05",18192365.3444627
"71.1",18618221.2039223
"71.15",18770535.9023978
"71.2",19351559.9219179
"71.25",19014844.9806119
"71.3",19333977.2343594
"71.35",19113609.6851412
"71.4",19456108.7702258
"71.45",19964900.8386972
"71.5",19310887.0838046
"71.55",19262535.7393253
"71.6",19324401.3078163
"71.65",18930461.4753954
"71.7",18436752.8816724
"71.75",18593533.7610551
"71.8",18853850.1734658
"71.85",18795690.6310094
"71.9",18762979.8518206
"71.95",18458917.6658444
"72",18682586.2962873
"72.05",20039444.672898
"72.1",21246701.1140519
"72.15",22359157.6871018
"72.2",22514950.5812189
"72.25",22923973.9436758
"72.3",22766398.7644292
"72.35",22652148.0723733
"72.4",23823147.7602222
"72.45",23574487.6596965
"72.5",23919888.8947549
"72.55",24659329.2768374
"72.6",25952236.3289368
"72.65",25975845.3128428
"72.7",28120183.5671317
"72.75",29164921.8534135
"72.8",28011692.2767279
"72.85",28804942.8918634
"72.9",28548728.5138035
"72.95",30315751.823254
"73",30559983.9031561
"73.05",32683018.3167934
"73.1",30238462.1213812
"73.15",33619369.8310918
"73.2",38811314.7506215
"73.25",38758685.1589671
"73.3",37097607.1536486
"73.35",40949096.4141583
"73.4",52611178.9269635
"73.45",56881148.012055
"73.5",72086433.0102246
"73.55",92127839.8040955
"73.6",129180058.863414
"73.65",121294359.608378
"73.7",115858205.446003
"73.75",98655838.7429109
"73.8",97417310.3382183
"73.85",128637337.514184
"73.9",118473734.156296
"73.95",137059210.430029
"74",107262599.878394
"74.05",90691282.3840477
"74.1",92370218.4787581
"74.15",105800754.263834
"74.2",92883680.6103669
"74.25",107772462.957314
"74.3",103902066.932723
"74.35",99910433.3816937
"74.4",96863222.9836092
"74.45",91467826.0001184
"74.5",83132985.0235812
"74.55",75954534.5357867
"74.6",68394448.0077575
"74.65",66213445.9837612
"74.7",64397632.9754631
"74.75",63450102.4797209
"74.8",61797622.8746455
"74.85",60238921.5484808
"74.9",58553662.6356456
"74.95",54978166.9354617
"75",57196083.4683245
"75.05",55089498.744445
"75.1",52276451.5147487
"75.15",49537239.1652264
"75.2",48726896.3344988
"75.25",48407239.2105948
"75.3",47543266.7562354
"75.35",46665498.4203625
"75.4",45499150.9174859
"75.45",45060209.5537357
"75.5",42289947.3806556
"75.55",40594823.4115926
"75.6",42175679.976198
"75.65",40347758.7706305
"75.7",37617608.0903324
"75.75",38560428.0428543
"75.8",36894821.9695561
"75.85",34519336.4730859
"75.9",32300364.0277898
"75.95",30849108.595507
"76",29097616.6517737
"76.05",27827248.715817
"76.1",26568782.3269406
"76.15",25965600.8619825
"76.2",24982390.2043061
"76.25",24354688.0576338
"76.3",23482304.2976738
"76.35",23064523.6915532
"76.4",21845644.0298597
"76.45",21733486.4621854
"76.5",20567057.7272162
"76.55",19660758.410767
"76.6",19090298.8596683
"76.65",18771791.9789144
"76.7",18148950.6227461
"76.75",17300992.6314977
"76.8",16578538.5582555
"76.85",16339489.2209944
"76.9",15842330.8798968
"76.95",15645099.7791175
"77",15236165.0494279
"77.05",15302765.0418158
"77.1",15038743.8821931
"77.15",15060657.2365648
"77.2",15318252.8327523
"77.25",15474042.7901778
"77.3",15187638.5361039
"77.35",15407554.3351452
"77.4",15228699.0657424
"77.45",15094402.3063181
"77.5",15103625.1522379
"77.55",15084678.9411449
"77.6",14907930.4345345
"77.65",14741867.1506888
"77.7",14301925.8220126
"77.75",14988989.3204403
"77.8",15099464.5026214
"77.85",14855862.0489046
"77.9",14445647.2183291
"77.95",14507837.0598758
"78",14167078.9286652
"78.05",14495218.3131183
"78.1",14294450.6887698
"78.15",14337296.7930017
"78.2",14202732.2687958
"78.25",14100548.6673116
"78.3",14024758.8283096
"78.35",14035966.0669546
"78.4",14083070.3060676
"78.45",14031356.0990837
"78.5",13835773.8729352
"78.55",13976314.6625312
"78.6",13943637.7321844
"78.65",13836473.4867757
"78.7",13776583.112914
"78.75",13600917.0009222
"78.8",13788358.0732736
"78.85",13579870.8990699
"78.9",13354235.7640705
"78.95",13400261.9447766
"79",13550497.3484588
"79.05",13719963.2981184
"79.1",13598168.6804807
"79.15",14107008.1964952
"79.2",13882248.1811717
"79.25",13794558.119003
"79.3",13651202.1700674
"79.35",13930073.7978859
"79.4",14036530.9472748
"79.45",13740586.8423155
"79.5",13869188.8276874
"79.55",13931142.051191
"79.6",14009227.220099
"79.65",14313750.0476192
"79.7",14165563.0178634
"79.75",14058406.9071454
"79.8",14567114.7967503
"79.85",14562709.812068
"79.9",14070029.8960158
"79.95",14233512.4479719
"80",14483996.5069782
"80.05",14636036.9501475
"80.1",14517619.4060315
"80.15",14227728.1708377
"80.2",14888134.3221034
"80.25",15009244.1975595
"80.3",15007596.6762292
"80.35",15140379.0399435
"80.4",14947974.442265
"80.45",14904803.4590264
"80.5",15000529.463992
"80.55",15241636.2961616
"80.6",15352698.8063644
"80.65",15207775.4660232
"80.7",15508126.7588065
"80.75",15519496.0503866
"80.8",15759444.6033414
"80.85",15421448.175782
"80.9",15435887.0253454
"80.95",15181018.174012
"81",15236134.4226921
"81.05",15320716.7739509
"81.1",15213303.8472628
"81.15",14635896.6221504
"81.2",14814576.0731374
"81.25",15227288.6393685
"81.3",15981774.208283
"81.35",15719616.9002485
"81.4",15695292.1052408
"81.45",15968632.5317553
"81.5",16207623.4883766
"81.55",15891668.6092314
"81.6",16026003.8895868
"81.65",16360910.3378753
"81.7",16314773.1729504
"81.75",16129281.4471444
"81.8",15692331.8124089
"81.85",16284065.5386669
"81.9",15887366.1378843
"81.95",15652904.9262781
"82",15911685.7135335
"82.05",15655256.1552394
"82.1",15395254.010227
"82.15",15345628.2624777
"82.2",15672910.6450577
"82.25",15986045.1906328
"82.3",15342898.6295213
"82.35",15407468.7022403
"82.4",14723378.9200764
"82.45",14800684.7551753
"82.5",14778123.9932889
"82.55",14442107.9215222
"82.6",14204787.8049833
"82.65",14435711.4813448
"82.7",14253920.8066212
"82.75",14489577.0773481
"82.8",14342288.3343229
"82.85",14398840.6811103
"82.9",14359423.2778831
"82.95",13513115.5736048
"83",14105902.9023201
"83.05",13837210.4992663
"83.1",13632168.1824833
"83.15",13375491.3769822
"83.2",14513655.600727
"83.25",16467534.7108511
"83.3",16789241.3257593
"83.35",15721681.1993216
"83.4",14492132.2727737
"83.45",16168705.6928375
"83.5",15930055.2134172
"83.55",15342251.2758553
"83.6",14833734.2925014
"83.65",17446976.0764649
"83.7",17369587.0597733
"83.75",17889607.3283451
"83.8",17955388.9700155
"83.85",19024985.5391695
"83.9",19440803.8356111
"83.95",20287617.9209156
"84",19765979.2883283
"84.05",18819714.654739
"84.1",19655206.6417576
"84.15",18363616.4011101
"84.2",20017882.6461842
"84.25",18982438.1585977
"84.3",19046699.9526705
"84.35",18272741.5280679
"84.4",17804965.2930743
"84.45",17935199.6821409
"84.5",17860630.8013789
"84.55",17490688.1916392
"84.6",17112717.889879
"84.65",17208920.1402569
"84.7",17231613.6313458
"84.75",16842389.2475743
"84.8",16297477.9364759
"84.85",15456603.5260159
"84.9",14907820.820956
"84.95",14462335.6369117
"85",14794821.2947829
"85.05",15443909.4598673
"85.1",15203170.291935
"85.15",14797066.7745172
"85.2",14799329.5628407
"85.25",14578329.3066218
"85.3",14105183.5092627
"85.35",14296255.4318988
"85.4",13898023.0755194
"85.45",13914489.0793325
"85.5",13757064.2648804
"85.55",14109609.4676422
"85.6",14365582.8737638
"85.65",14482550.8124131
"85.7",13827237.4311644
"85.75",14527521.7604908
"85.8",14158556.2223401
"85.85",14255841.8569097
"85.9",14400957.5142152
"85.95",13922564.3271937
"86",13621446.1052755
"86.05",13494630.2469322
"86.1",13576219.1123105
"86.15",13709770.1712756
"86.2",13599853.865676
"86.25",14027323.3283973
"86.3",13955785.0974568
"86.35",14356859.9438913
"86.4",14051290.72668
"86.45",13919669.8088991
"86.5",13406255.2981
"86.55",13333842.6910296
"86.6",13447124.8242139
"86.65",13644275.0312862
"86.7",13317950.2059446
"86.75",13506414.868725
"86.8",14060499.3640199
"86.85",13866423.4009443
"86.9",13763601.9774507
"86.95",13302123.2858446
"87",13063620.4836481
"87.05",12939598.3738284
"87.1",12705278.1284884
"87.15",12770148.8043159
"87.2",12797089.3936859
"87.25",13036783.6963523
"87.3",13169641.9803812
"87.35",13411843.1802994
"87.4",14262799.7999972
"87.45",14680578.7864223
"87.5",14634216.7629393
"87.55",14685649.6511129
"87.6",14768267.223871
"87.65",14899299.0864796
"87.7",14936015.3479899
"87.75",14955664.4419046
"87.8",15609981.9127043
"87.85",16534218.0372566
"87.9",16674480.0168401
"87.95",15475303.5506669
"88",15324005.885962
"88.05",15136160.269302
"88.1",14965620.1846397
"88.15",14960521.1206838
"88.2",14733815.7730382
"88.25",14065112.1872386
"88.3",13607062.6301133
"88.35",13192067.8599827
"88.4",12922831.406806
"88.45",13334622.1409
"88.5",13259077.013135
"88.55",12843207.4226347
"88.6",12858425.2253996
"88.65",13047143.7361777
"88.7",13039323.4877757
"88.75",12520320.2039771
"88.8",12267415.978725
"88.85",12968344.0535596
"88.9",12992806.3260874
"88.95",13134183.1344407
"89",13159142.2406907
"89.05",13433310.5473474
"89.1",13575449.6849085
"89.15",13831320.2426012
"89.2",13302602.5344483
"89.25",13215267.6978047
"89.3",13053164.2720498
"89.35",13370475.8713081
"89.4",13368129.7489566
"89.45",13382673.7859308
"89.5",13375449.2837678
"89.55",13561171.6183629
"89.6",13207092.6560351
"89.65",12918603.539299
"89.7",12978352.2242756
"89.75",14227041.2640536
"89.8",15197629.4808422
"89.85",16394293.9176605
"89.9",16629970.5778096
"89.95",15930230.7548441
"90",18033006.3580684
"90.05",17485990.0404306
"90.1",17343705.2736318
"90.15",19723530.1684323
"90.2",19709238.3882584
"90.25",18422404.8161093
"90.3",17344835.4791981
"90.35",17985317.8120618
"90.4",17404234.2965808
"90.45",18832550.6501322
"90.5",17593909.6566548
"90.55",18057257.9260554
"90.6",17559290.5696514
"90.65",16806379.7287841
"90.7",16280702.8312666
"90.75",16846462.7928471
"90.8",15924317.4275889
"90.85",15731513.3920572
"90.9",14910732.7411472
"90.95",13288689.4464797
"91",13014511.3160067
"91.05",12534460.4681575
"91.1",11973418.4419
"91.15",12310949.5208772
"91.2",11974566.4549865
"91.25",11254780.710783
"91.3",11250320.5300189
"91.35",10955011.3536269
"91.4",11502322.5308616
"91.45",11351452.7572615
"91.5",11238516.2449903
"91.55",10863668.4436345
"91.6",11002803.9557089
"91.65",11486544.1389441
"91.7",12097579.3652081
"91.75",12724688.6020573
"91.8",13458806.7757524
"91.85",13228919.0516482
"91.9",12786816.8786131
"91.95",12576934.2575227
"92",12508166.8217986
"92.05",12387296.4669451
"92.1",12017570.030139
"92.15",12187865.8793653
"92.2",13003996.0162371
"92.25",13119838.6931845
"92.3",14640500.0374969
"92.35",15008633.8260816
"92.4",14981536.797377
"92.45",15061606.7539614
"92.5",14908068.318947
"92.55",15480864.8758123
"92.6",15157337.717499
"92.65",15825185.5684592
"92.7",18035858.4470057
"92.75",18489897.3959311
"92.8",19026874.650709
"92.85",22221737.3517497
"92.9",28877025.2353908
"92.95",33211664.0547663
"93",42874426.7051456
"93.05",46849358.7531946
